split_index,split_rank,cell_id,assignment
28,126162,b1c15,train
28,126162,b1c16,train
28,126162,b1c17,train
28,126162,b1c18,test
28,126162,b1c19,test
28,126162,b1c2,test
28,126162,b1c20,train
28,126162,b1c21,train
28,126162,b1c23,test
28,126162,b1c24,train
28,126162,b1c25,train
28,126162,b1c26,train
28,126162,b1c27,train
28,126162,b1c28,test
28,126162,b1c29,test
28,126162,b1c3,test
28,126162,b1c30,train
28,126162,b1c31,train
28,126162,b1c32,test
28,126162,b1c33,test
28,126162,b1c34,train
28,126162,b1c35,train
28,126162,b1c36,test
28,126162,b1c37,test
28,126162,b1c38,train
28,126162,b1c39,train
28,126162,b1c4,test
28,126162,b1c40,test
28,126162,b1c41,test
28,126162,b1c42,train
28,126162,b1c43,train
28,126162,b1c44,train
28,126162,b1c45,train
28,126162,b1c5,train
28,126162,b1c6,test
28,126162,b1c7,test
28,126162,b1c9,test
28,126162,b2c0,train
28,126162,b2c10,test
28,126162,b2c11,train
28,126162,b2c12,test
28,126162,b2c13,train
28,126162,b2c14,test
28,126162,b2c17,train
28,126162,b2c18,test
28,126162,b2c19,train
28,126162,b2c2,train
28,126162,b2c20,test
28,126162,b2c21,train
28,126162,b2c22,test
28,126162,b2c23,train
28,126162,b2c24,test
28,126162,b2c25,test
28,126162,b2c26,test
28,126162,b2c27,train
28,126162,b2c28,test
28,126162,b2c29,train
28,126162,b2c3,test
28,126162,b2c30,test
28,126162,b2c31,train
28,126162,b2c32,test
28,126162,b2c33,train
28,126162,b2c34,test
28,126162,b2c35,train
28,126162,b2c36,test
28,126162,b2c37,train
28,126162,b2c38,test
28,126162,b2c39,train
28,126162,b2c4,train
28,126162,b2c40,test
28,126162,b2c41,test
28,126162,b2c42,test
28,126162,b2c43,train
28,126162,b2c44,test
28,126162,b2c45,train
28,126162,b2c46,test
28,126162,b2c47,test
28,126162,b2c5,test
28,126162,b2c6,train
29,42699,b1c0,test
29,42699,b1c1,test
29,42699,b1c11,train
29,42699,b1c14,train
29,42699,b1c15,train
29,42699,b1c16,test
29,42699,b1c17,test
29,42699,b1c18,train
29,42699,b1c19,train
29,42699,b1c2,test
29,42699,b1c20,train
29,42699,b1c21,train
29,42699,b1c23,test
29,42699,b1c24,train
29,42699,b1c25,train
29,42699,b1c26,test
29,42699,b1c27,test
29,42699,b1c28,test
29,42699,b1c29,test
29,42699,b1c3,test
29,42699,b1c30,train
29,42699,b1c31,train
29,42699,b1c32,test
29,42699,b1c33,test
29,42699,b1c34,train
29,42699,b1c35,train
29,42699,b1c36,train
29,42699,b1c37,train
29,42699,b1c38,train
29,42699,b1c39,train
29,42699,b1c4,test
29,42699,b1c40,test
29,42699,b1c41,test
29,42699,b1c42,test
29,42699,b1c43,test
29,42699,b1c44,train
29,42699,b1c45,train
29,42699,b1c5,train
29,42699,b1c6,test
29,42699,b1c7,test
29,42699,b1c9,test
29,42699,b2c0,train
29,42699,b2c10,test
29,42699,b2c11,train
29,42699,b2c12,test
29,42699,b2c13,train
29,42699,b2c14,test
29,42699,b2c17,train
29,42699,b2c18,test
29,42699,b2c19,train
29,42699,b2c2,train
29,42699,b2c20,test
29,42699,b2c21,train
29,42699,b2c22,test
29,42699,b2c23,train
29,42699,b2c24,test
29,42699,b2c25,test
29,42699,b2c26,test
29,42699,b2c27,train
29,42699,b2c28,train
29,42699,b2c29,train
29,42699,b2c3,test
29,42699,b2c30,test
29,42699,b2c31,train
29,42699,b2c32,test
29,42699,b2c33,train
29,42699,b2c34,test
29,42699,b2c35,train
29,42699,b2c36,test
29,42699,b2c37,train
29,42699,b2c38,test
29,42699,b2c39,train
29,42699,b2c4,train
29,42699,b2c40,test
29,42699,b2c41,train
29,42699,b2c42,test
29,42699,b2c43,train
29,42699,b2c44,test
29,42699,b2c45,train
29,42699,b2c46,test
29,42699,b2c47,test
29,42699,b2c5,test
29,42699,b2c6,train
30,118601,b1c0,test
30,118601,b1c1,test
30,118601,b1c11,train
30,118601,b1c14,train
30,118601,b1c15,train
30,118601,b1c16,test
30,118601,b1c17,test
30,118601,b1c18,train
30,118601,b1c19,train
30,118601,b1c2,test
30,118601,b1c20,train
30,118601,b1c21,train
30,118601,b1c23,test
30,118601,b1c24,test
30,118601,b1c25,test
30,118601,b1c26,train
30,118601,b1c27,train
30,118601,b1c28,train
30,118601,b1c29,train
30,118601,b1c3,train
30,118601,b1c30,test
30,118601,b1c31,test
30,118601,b1c32,test
30,118601,b1c33,test
30,118601,b1c34,test
30,118601,b1c35,test
30,118601,b1c36,test
30,118601,b1c37,test
30,118601,b1c38,train
30,118601,b1c39,train
30,118601,b1c4,train
30,118601,b1c40,train
30,118601,b1c41,train
30,118601,b1c42,train
30,118601,b1c43,train
30,118601,b1c44,test
30,118601,b1c45,test
30,118601,b1c5,train
30,118601,b1c6,test
30,118601,b1c7,test
30,118601,b1c9,test
30,118601,b2c0,train
30,118601,b2c10,test
30,118601,b2c11,train
30,118601,b2c12,test
30,118601,b2c13,train
30,118601,b2c14,test
30,118601,b2c17,train
30,118601,b2c18,test
30,118601,b2c19,train
30,118601,b2c2,train
30,118601,b2c20,test
30,118601,b2c21,train
30,118601,b2c22,test
30,118601,b2c23,train
30,118601,b2c24,test
30,118601,b2c25,test
30,118601,b2c26,test
30,118601,b2c27,train
30,118601,b2c28,test
30,118601,b2c29,train
30,118601,b2c3,test
30,118601,b2c30,test
30,118601,b2c31,train
30,118601,b2c32,test
30,118601,b2c33,train
30,118601,b2c34,test
30,118601,b2c35,train
30,118601,b2c36,test
30,118601,b2c37,train
30,118601,b2c38,test
30,118601,b2c39,train
30,118601,b2c4,train
30,118601,b2c40,test
30,118601,b2c41,train
30,118601,b2c42,test
30,118601,b2c43,train
30,118601,b2c44,train
30,118601,b2c45,train
30,118601,b2c46,test
30,118601,b2c47,test
30,118601,b2c5,test
30,118601,b2c6,train
31,130868,b1c0,test
31,130868,b1c1,test
31,130868,b1c11,train
31,130868,b1c14,train
31,130868,b1c15,train
31,130868,b1c16,test
31,130868,b1c17,test
31,130868,b1c18,test
31,130868,b1c19,test
31,130868,b1c2,test
31,130868,b1c20,train
31,130868,b1c21,train
31,130868,b1c23,test
31,130868,b1c24,train
31,130868,b1c25,train
31,130868,b1c26,train
31,130868,b1c27,train
31,130868,b1c28,train
31,130868,b1c29,train
31,130868,b1c3,train
31,130868,b1c30,train
31,130868,b1c31,train
31,130868,b1c32,test
31,130868,b1c33,test
31,130868,b1c34,test
31,130868,b1c35,test
31,130868,b1c36,test
31,130868,b1c37,test
31,130868,b1c38,train
31,130868,b1c39,train
31,130868,b1c4,train
31,130868,b1c40,test
31,130868,b1c41,test
31,130868,b1c42,test
31,130868,b1c43,test
31,130868,b1c44,train
31,130868,b1c45,train
31,130868,b1c5,train
31,130868,b1c6,test
31,130868,b1c7,test
31,130868,b1c9,test
31,130868,b2c0,train
31,130868,b2c10,test
31,130868,b2c11,train
31,130868,b2c12,test
31,130868,b2c13,train
31,130868,b2c14,test
31,130868,b2c17,train
31,130868,b2c18,test
31,130868,b2c19,train
31,130868,b2c2,train
31,130868,b2c20,test
31,130868,b2c21,train
31,130868,b2c22,test
31,130868,b2c23,train
31,130868,b2c24,test
31,130868,b2c25,test
31,130868,b2c26,test
31,130868,b2c27,train
31,130868,b2c28,test
31,130868,b2c29,train
31,130868,b2c3,test
31,130868,b2c30,test
31,130868,b2c31,train
31,130868,b2c32,test
31,130868,b2c33,train
31,130868,b2c34,test
31,130868,b2c35,train
31,130868,b2c36,test
31,130868,b2c37,train
31,130868,b2c38,test
31,130868,b2c39,train
31,130868,b2c4,train
31,130868,b2c40,test
31,130868,b2c41,train
31,130868,b2c42,test
31,130868,b2c43,train
31,130868,b2c44,test
31,130868,b2c45,train
31,130868,b2c46,train
31,130868,b2c47,test
31,130868,b2c5,test
31,130868,b2c6,train
32,40169,b1c0,test
32,40169,b1c1,test
32,40169,b1c11,train
32,40169,b1c14,test
32,40169,b1c15,test
32,40169,b1c16,train
32,40169,b1c17,train
32,40169,b1c18,train
32,40169,b1c19,train
32,40169,b1c2,test
32,40169,b1c20,train
32,40169,b1c21,train
32,40169,b1c23,test
32,40169,b1c24,train
32,40169,b1c25,train
32,40169,b1c26,train
32,40169,b1c27,train
32,40169,b1c28,test
32,40169,b1c29,test
32,40169,b1c3,test
32,40169,b1c30,test
32,40169,b1c31,test
32,40169,b1c32,test
32,40169,b1c33,test
32,40169,b1c34,train
32,40169,b1c35,train
32,40169,b1c36,train
32,40169,b1c37,train
32,40169,b1c38,train
32,40169,b1c39,train
32,40169,b1c4,test
32,40169,b1c40,test
32,40169,b1c41,test
32,40169,b1c42,test
32,40169,b1c43,test
32,40169,b1c44,train
32,40169,b1c45,train
32,40169,b1c5,train
32,40169,b1c6,test
32,40169,b1c7,test
32,40169,b1c9,test
32,40169,b2c0,train
32,40169,b2c10,test
32,40169,b2c11,train
32,40169,b2c12,test
32,40169,b2c13,train
32,40169,b2c14,test
32,40169,b2c17,train
32,40169,b2c18,test
32,40169,b2c19,train
32,40169,b2c2,train
32,40169,b2c20,test
32,40169,b2c21,train
32,40169,b2c22,test
32,40169,b2c23,train
32,40169,b2c24,test
32,40169,b2c25,test
32,40169,b2c26,test
32,40169,b2c27,train
32,40169,b2c28,test
32,40169,b2c29,train
32,40169,b2c3,test
32,40169,b2c30,test
32,40169,b2c31,train
32,40169,b2c32,test
32,40169,b2c33,train
32,40169,b2c34,test
32,40169,b2c35,train
32,40169,b2c36,test
32,40169,b2c37,train
32,40169,b2c38,test
32,40169,b2c39,train
32,40169,b2c4,train
32,40169,b2c40,test
32,40169,b2c41,train
32,40169,b2c42,train
32,40169,b2c43,train
32,40169,b2c44,test
32,40169,b2c45,train
32,40169,b2c46,test
32,40169,b2c47,test
32,40169,b2c5,test
32,40169,b2c6,train
33,31601,b1c0,test
33,31601,b1c1,test
33,31601,b1c11,test
33,31601,b1c14,train
33,31601,b1c15,train
33,31601,b1c16,test
33,31601,b1c17,test
33,31601,b1c18,test
33,31601,b1c19,test
33,31601,b1c2,test
33,31601,b1c20,train
33,31601,b1c21,train
33,31601,b1c23,test
33,31601,b1c24,test
33,31601,b1c25,test
33,31601,b1c26,train
33,31601,b1c27,train
33,31601,b1c28,train
33,31601,b1c29,train
33,31601,b1c3,train
33,31601,b1c30,test
33,31601,b1c31,test
33,31601,b1c32,test
33,31601,b1c33,test
33,31601,b1c34,train
33,31601,b1c35,train
33,31601,b1c36,train
33,31601,b1c37,train
33,31601,b1c38,train
33,31601,b1c39,train
33,31601,b1c4,train
33,31601,b1c40,test
33,31601,b1c41,test
33,31601,b1c42,train
33,31601,b1c43,train
33,31601,b1c44,train
33,31601,b1c45,train
33,31601,b1c5,train
33,31601,b1c6,test
33,31601,b1c7,test
33,31601,b1c9,test
33,31601,b2c0,train
33,31601,b2c10,test
33,31601,b2c11,train
33,31601,b2c12,test
33,31601,b2c13,train
33,31601,b2c14,test
33,31601,b2c17,train
33,31601,b2c18,test
33,31601,b2c19,train
33,31601,b2c2,train
33,31601,b2c20,test
33,31601,b2c21,train
33,31601,b2c22,test
33,31601,b2c23,train
33,31601,b2c24,test
33,31601,b2c25,test
33,31601,b2c26,test
33,31601,b2c27,train
33,31601,b2c28,test
33,31601,b2c29,train
33,31601,b2c3,test
33,31601,b2c30,test
33,31601,b2c31,train
33,31601,b2c32,test
33,31601,b2c33,train
33,31601,b2c34,test
33,31601,b2c35,train
33,31601,b2c36,test
33,31601,b2c37,train
33,31601,b2c38,test
33,31601,b2c39,train
33,31601,b2c4,train
33,31601,b2c40,test
33,31601,b2c41,train
33,31601,b2c42,test
33,31601,b2c43,train
33,31601,b2c44,test
33,31601,b2c45,train
33,31601,b2c46,test
33,31601,b2c47,test
33,31601,b2c5,test
33,31601,b2c6,train
34,122393,b1c0,test
34,122393,b1c1,test
34,122393,b1c11,train
34,122393,b1c14,train
34,122393,b1c15,train
34,122393,b1c16,train
34,122393,b1c17,train
34,122393,b1c18,test
34,122393,b1c19,test
34,122393,b1c2,test
34,122393,b1c20,test
34,122393,b1c21,test
34,122393,b1c23,test
34,122393,b1c24,train
34,122393,b1c25,train
34,122393,b1c26,train
34,122393,b1c27,train
34,122393,b1c28,train
34,122393,b1c29,train
34,122393,b1c3,test
34,122393,b1c30,train
34,122393,b1c31,train
34,122393,b1c32,test
34,122393,b1c33,test
34,122393,b1c34,train
34,122393,b1c35,train
34,122393,b1c36,test
34,122393,b1c37,test
34,122393,b1c38,test
34,122393,b1c39,test
34,122393,b1c4,test
34,122393,b1c40,test
34,122393,b1c41,test
34,122393,b1c42,train
34,122393,b1c43,train
34,122393,b1c44,train
34,122393,b1c45,train
34,122393,b1c5,train
34,122393,b1c6,test
34,122393,b1c7,test
34,122393,b1c9,test
34,122393,b2c0,train
34,122393,b2c10,test
34,122393,b2c11,train
34,122393,b2c12,test
34,122393,b2c13,train
34,122393,b2c14,test
34,122393,b2c17,train
34,122393,b2c18,test
34,122393,b2c19,train
34,122393,b2c2,train
34,122393,b2c20,test
34,122393,b2c21,train
34,122393,b2c22,test
34,122393,b2c23,train
34,122393,b2c24,test
34,122393,b2c25,test
34,122393,b2c26,test
34,122393,b2c27,train
34,122393,b2c28,test
34,122393,b2c29,train
34,122393,b2c3,test
34,122393,b2c30,test
34,122393,b2c31,train
34,122393,b2c32,test
34,122393,b2c33,train
34,122393,b2c34,test
34,122393,b2c35,train
34,122393,b2c36,test
34,122393,b2c37,train
34,122393,b2c38,test
34,122393,b2c39,train
34,122393,b2c4,train
34,122393,b2c40,test
34,122393,b2c41,train
34,122393,b2c42,test
34,122393,b2c43,train
34,122393,b2c44,test
34,122393,b2c45,train
34,122393,b2c46,train
34,122393,b2c47,test
34,122393,b2c5,test
34,122393,b2c6,train
35,75757,b1c0,test
35,75757,b1c1,test
35,75757,b1c11,train
35,75757,b1c14,test
35,75757,b1c15,test
35,75757,b1c16,train
35,75757,b1c17,train
35,75757,b1c18,train
35,75757,b1c19,train
35,75757,b1c2,test
35,75757,b1c20,test
35,75757,b1c21,test
35,75757,b1c23,test
35,75757,b1c24,test
35,75757,b1c25,test
35,75757,b1c26,train
35,75757,b1c27,train
35,75757,b1c28,train
35,75757,b1c29,train
35,75757,b1c3,train
35,75757,b1c30,train
35,75757,b1c31,train
35,75757,b1c32,test
35,75757,b1c33,test
35,75757,b1c34,test
35,75757,b1c35,test
35,75757,b1c36,train
35,75757,b1c37,train
35,75757,b1c38,test
35,75757,b1c39,test
35,75757,b1c4,train
35,75757,b1c40,train
35,75757,b1c41,train
35,75757,b1c42,train
35,75757,b1c43,train
35,75757,b1c44,test
35,75757,b1c45,test
35,75757,b1c5,train
35,75757,b1c6,test
35,75757,b1c7,test
35,75757,b1c9,test
35,75757,b2c0,train
35,75757,b2c10,test
35,75757,b2c11,train
35,75757,b2c12,test
35,75757,b2c13,train
35,75757,b2c14,test
35,75757,b2c17,train
35,75757,b2c18,test
35,75757,b2c19,train
35,75757,b2c2,train
35,75757,b2c20,test
35,75757,b2c21,train
35,75757,b2c22,test
35,75757,b2c23,train
35,75757,b2c24,test
35,75757,b2c25,test
35,75757,b2c26,test
35,75757,b2c27,train
35,75757,b2c28,test
35,75757,b2c29,train
35,75757,b2c3,test
35,75757,b2c30,test
35,75757,b2c31,train
35,75757,b2c32,test
35,75757,b2c33,train
35,75757,b2c34,train
35,75757,b2c35,train
35,75757,b2c36,test
35,75757,b2c37,train
35,75757,b2c38,test
35,75757,b2c39,train
35,75757,b2c4,train
35,75757,b2c40,test
35,75757,b2c41,train
35,75757,b2c42,test
35,75757,b2c43,train
35,75757,b2c44,test
35,75757,b2c45,train
35,75757,b2c46,test
35,75757,b2c47,test
35,75757,b2c5,test
35,75757,b2c6,train
36,70945,b1c0,test
36,70945,b1c1,test
36,70945,b1c11,train
36,70945,b1c14,train
36,70945,b1c15,train
36,70945,b1c16,test
36,70945,b1c17,test
36,70945,b1c18,test
36,70945,b1c19,test
36,70945,b1c2,test
36,70945,b1c20,test
36,70945,b1c21,test
36,70945,b1c23,train
36,70945,b1c24,train
36,70945,b1c25,train
36,70945,b1c26,train
36,70945,b1c27,train
36,70945,b1c28,train
36,70945,b1c29,train
36,70945,b1c3,train
36,70945,b1c30,train
36,70945,b1c31,train
36,70945,b1c32,test
36,70945,b1c33,test
36,70945,b1c34,train
36,70945,b1c35,train
36,70945,b1c36,train
36,70945,b1c37,train
36,70945,b1c38,test
36,70945,b1c39,test
36,70945,b1c4,train
36,70945,b1c40,test
36,70945,b1c41,test
36,70945,b1c42,train
36,70945,b1c43,train
36,70945,b1c44,test
36,70945,b1c45,test
36,70945,b1c5,train
36,70945,b1c6,test
36,70945,b1c7,test
36,70945,b1c9,test
36,70945,b2c0,train
36,70945,b2c10,test
36,70945,b2c11,train
36,70945,b2c12,test
36,70945,b2c13,train
36,70945,b2c14,test
36,70945,b2c17,train
36,70945,b2c18,test
36,70945,b2c19,train
36,70945,b2c2,train
36,70945,b2c20,test
36,70945,b2c21,train
36,70945,b2c22,test
36,70945,b2c23,train
36,70945,b2c24,test
36,70945,b2c25,test
36,70945,b2c26,test
36,70945,b2c27,train
36,70945,b2c28,test
36,70945,b2c29,train
36,70945,b2c3,test
36,70945,b2c30,test
36,70945,b2c31,train
36,70945,b2c32,test
36,70945,b2c33,train
36,70945,b2c34,test
36,70945,b2c35,train
36,70945,b2c36,test
36,70945,b2c37,train
36,70945,b2c38,test
36,70945,b2c39,train
36,70945,b2c4,train
36,70945,b2c40,test
36,70945,b2c41,train
36,70945,b2c42,test
36,70945,b2c43,train
36,70945,b2c44,test
36,70945,b2c45,train
36,70945,b2c46,test
36,70945,b2c47,test
36,70945,b2c5,test
36,70945,b2c6,train
37,7021,b1c0,test
37,7021,b1c1,test
37,7021,b1c11,train
37,7021,b1c14,train
37,7021,b1c15,train
37,7021,b1c16,train
37,7021,b1c17,train
37,7021,b1c18,test
37,7021,b1c19,test
37,7021,b1c2,test
37,7021,b1c20,test
37,7021,b1c21,test
37,7021,b1c23,test
37,7021,b1c24,test
37,7021,b1c25,test
37,7021,b1c26,train
37,7021,b1c27,train
37,7021,b1c28,test
37,7021,b1c29,test
37,7021,b1c3,test
37,7021,b1c30,test
37,7021,b1c31,test
37,7021,b1c32,test
37,7021,b1c33,test
37,7021,b1c34,train
37,7021,b1c35,train
37,7021,b1c36,train
37,7021,b1c37,train
37,7021,b1c38,train
37,7021,b1c39,train
37,7021,b1c4,test
37,7021,b1c40,train
37,7021,b1c41,train
37,7021,b1c42,train
37,7021,b1c43,train
37,7021,b1c44,train
37,7021,b1c45,train
37,7021,b1c5,train
37,7021,b1c6,test
37,7021,b1c7,test
37,7021,b1c9,test
37,7021,b2c0,train
37,7021,b2c10,test
37,7021,b2c11,train
37,7021,b2c12,test
37,7021,b2c13,train
37,7021,b2c14,test
37,7021,b2c17,train
37,7021,b2c18,test
37,7021,b2c19,train
37,7021,b2c2,train
37,7021,b2c20,test
37,7021,b2c21,train
37,7021,b2c22,test
37,7021,b2c23,train
37,7021,b2c24,test
37,7021,b2c25,test
37,7021,b2c26,test
37,7021,b2c27,train
37,7021,b2c28,test
37,7021,b2c29,train
37,7021,b2c3,test
37,7021,b2c30,test
37,7021,b2c31,train
37,7021,b2c32,test
37,7021,b2c33,train
37,7021,b2c34,test
37,7021,b2c35,train
37,7021,b2c36,test
37,7021,b2c37,train
37,7021,b2c38,test
37,7021,b2c39,train
37,7021,b2c4,train
37,7021,b2c40,train
37,7021,b2c41,train
37,7021,b2c42,test
37,7021,b2c43,train
37,7021,b2c44,test
37,7021,b2c45,train
37,7021,b2c46,test
37,7021,b2c47,test
37,7021,b2c5,test
37,7021,b2c6,train
38,11020,b1c0,test
38,11020,b1c1,test
38,11020,b1c11,train
38,11020,b1c14,train
38,11020,b1c15,train
38,11020,b1c16,test
38,11020,b1c17,test
38,11020,b1c18,test
38,11020,b1c19,test
38,11020,b1c2,test
38,11020,b1c20,train
38,11020,b1c21,train
38,11020,b1c23,test
38,11020,b1c24,train
38,11020,b1c25,train
38,11020,b1c26,train
38,11020,b1c27,train
38,11020,b1c28,test
38,11020,b1c29,test
38,11020,b1c3,train
38,11020,b1c30,train
38,11020,b1c31,train
38,11020,b1c32,test
38,11020,b1c33,test
38,11020,b1c34,test
38,11020,b1c35,test
38,11020,b1c36,train
38,11020,b1c37,train
38,11020,b1c38,test
38,11020,b1c39,test
38,11020,b1c4,train
38,11020,b1c40,test
38,11020,b1c41,test
38,11020,b1c42,train
38,11020,b1c43,train
38,11020,b1c44,train
38,11020,b1c45,train
38,11020,b1c5,train
38,11020,b1c6,test
38,11020,b1c7,test
38,11020,b1c9,test
38,11020,b2c0,train
38,11020,b2c10,test
38,11020,b2c11,train
38,11020,b2c12,test
38,11020,b2c13,train
38,11020,b2c14,test
38,11020,b2c17,train
38,11020,b2c18,test
38,11020,b2c19,train
38,11020,b2c2,train
38,11020,b2c20,test
38,11020,b2c21,train
38,11020,b2c22,test
38,11020,b2c23,train
38,11020,b2c24,test
38,11020,b2c25,test
38,11020,b2c26,test
38,11020,b2c27,train
38,11020,b2c28,test
38,11020,b2c29,train
38,11020,b2c3,test
38,11020,b2c30,test
38,11020,b2c31,train
38,11020,b2c32,test
38,11020,b2c33,train
38,11020,b2c34,test
38,11020,b2c35,train
38,11020,b2c36,test
38,11020,b2c37,train
38,11020,b2c38,test
38,11020,b2c39,train
38,11020,b2c4,train
38,11020,b2c40,test
38,11020,b2c41,train
38,11020,b2c42,train
38,11020,b2c43,train
38,11020,b2c44,test
38,11020,b2c45,train
38,11020,b2c46,test
38,11020,b2c47,test
38,11020,b2c5,test
38,11020,b2c6,train
39,151606,b1c0,test
39,151606,b1c1,test
39,151606,b1c11,train
39,151606,b1c14,test
39,151606,b1c15,test
39,151606,b1c16,train
39,151606,b1c17,train
39,151606,b1c18,train
39,151606,b1c19,train
39,151606,b1c2,test
39,151606,b1c20,test
39,151606,b1c21,test
39,151606,b1c23,test
39,151606,b1c24,train
39,151606,b1c25,train
39,151606,b1c26,test
39,151606,b1c27,test
39,151606,b1c28,train
39,151606,b1c29,train
39,151606,b1c3,train
39,151606,b1c30,train
39,151606,b1c31,train
39,151606,b1c32,test
39,151606,b1c33,test
39,151606,b1c34,test
39,151606,b1c35,test
39,151606,b1c36,test
39,151606,b1c37,test
39,151606,b1c38,test
39,151606,b1c39,test
39,151606,b1c4,train
39,151606,b1c40,train
39,151606,b1c41,train
39,151606,b1c42,train
39,151606,b1c43,train
39,151606,b1c44,train
39,151606,b1c45,train
39,151606,b1c5,train
39,151606,b1c6,test
39,151606,b1c7,test
39,151606,b1c9,test
39,151606,b2c0,train
39,151606,b2c10,test
39,151606,b2c11,train
39,151606,b2c12,test
39,151606,b2c13,train
39,151606,b2c14,test
39,151606,b2c17,train
39,151606,b2c18,test
39,151606,b2c19,train
39,151606,b2c2,train
39,151606,b2c20,test
39,151606,b2c21,train
39,151606,b2c22,test
39,151606,b2c23,train
39,151606,b2c24,test
39,151606,b2c25,test
39,151606,b2c26,test
39,151606,b2c27,train
39,151606,b2c28,test
39,151606,b2c29,train
39,151606,b2c3,test
39,151606,b2c30,test
39,151606,b2c31,train
39,151606,b2c32,test
39,151606,b2c33,train
39,151606,b2c34,test
39,151606,b2c35,train
39,151606,b2c36,test
39,151606,b2c37,train
39,151606,b2c38,test
39,151606,b2c39,train
39,151606,b2c4,train
39,151606,b2c40,test
39,151606,b2c41,train
39,151606,b2c42,test
39,151606,b2c43,train
39,151606,b2c44,test
39,151606,b2c45,train
39,151606,b2c46,test
39,151606,b2c47,test
39,151606,b2c5,train
39,151606,b2c6,train
40,96160,b1c0,test
40,96160,b1c1,test
40,96160,b1c11,train
40,96160,b1c14,train
40,96160,b1c15,train
40,96160,b1c16,test
40,96160,b1c17,test
40,96160,b1c18,train
40,96160,b1c19,train
40,96160,b1c2,test
40,96160,b1c20,train
40,96160,b1c21,train
40,96160,b1c23,test
40,96160,b1c24,train
40,96160,b1c25,train
40,96160,b1c26,test
40,96160,b1c27,test
40,96160,b1c28,test
40,96160,b1c29,test
40,96160,b1c3,train
40,96160,b1c30,train
40,96160,b1c31,train
40,96160,b1c32,test
40,96160,b1c33,test
40,96160,b1c34,test
40,96160,b1c35,test
40,96160,b1c36,train
40,96160,b1c37,train
40,96160,b1c38,test
40,96160,b1c39,test
40,96160,b1c4,train
40,96160,b1c40,train
40,96160,b1c41,train
40,96160,b1c42,train
40,96160,b1c43,train
40,96160,b1c44,test
40,96160,b1c45,test
40,96160,b1c5,train
40,96160,b1c6,test
40,96160,b1c7,test
40,96160,b1c9,test
40,96160,b2c0,train
40,96160,b2c10,test
40,96160,b2c11,train
40,96160,b2c12,test
40,96160,b2c13,train
40,96160,b2c14,test
40,96160,b2c17,train
40,96160,b2c18,test
40,96160,b2c19,train
40,96160,b2c2,train
40,96160,b2c20,train
40,96160,b2c21,train
40,96160,b2c22,test
40,96160,b2c23,train
40,96160,b2c24,test
40,96160,b2c25,test
40,96160,b2c26,test
40,96160,b2c27,train
40,96160,b2c28,test
40,96160,b2c29,train
40,96160,b2c3,test
40,96160,b2c30,test
40,96160,b2c31,train
40,96160,b2c32,test
40,96160,b2c33,train
40,96160,b2c34,test
40,96160,b2c35,train
40,96160,b2c36,test
40,96160,b2c37,train
40,96160,b2c38,test
40,96160,b2c39,train
40,96160,b2c4,train
40,96160,b2c40,test
40,96160,b2c41,train
40,96160,b2c42,test
40,96160,b2c43,train
40,96160,b2c44,test
40,96160,b2c45,train
40,96160,b2c46,test
40,96160,b2c47,test
40,96160,b2c5,test
40,96160,b2c6,train
41,72778,b1c0,test
41,72778,b1c1,test
41,72778,b1c11,train
41,72778,b1c14,train
41,72778,b1c15,train
41,72778,b1c16,train
41,72778,b1c17,train
41,72778,b1c18,test
41,72778,b1c19,test
41,72778,b1c2,test
41,72778,b1c20,train
41,72778,b1c21,train
41,72778,b1c23,test
41,72778,b1c24,test
41,72778,b1c25,test
41,72778,b1c26,train
41,72778,b1c27,train
41,72778,b1c28,test
41,72778,b1c29,test
41,72778,b1c3,train
41,72778,b1c30,train
41,72778,b1c31,train
41,72778,b1c32,test
41,72778,b1c33,test
41,72778,b1c34,test
41,72778,b1c35,test
41,72778,b1c36,train
41,72778,b1c37,train
41,72778,b1c38,train
41,72778,b1c39,train
41,72778,b1c4,train
41,72778,b1c40,test
41,72778,b1c41,test
41,72778,b1c42,train
41,72778,b1c43,train
41,72778,b1c44,test
41,72778,b1c45,test
41,72778,b1c5,train
41,72778,b1c6,test
41,72778,b1c7,test
41,72778,b1c9,test
41,72778,b2c0,train
41,72778,b2c10,test
41,72778,b2c11,train
41,72778,b2c12,test
41,72778,b2c13,train
41,72778,b2c14,test
41,72778,b2c17,train
41,72778,b2c18,test
41,72778,b2c19,train
41,72778,b2c2,train
41,72778,b2c20,test
41,72778,b2c21,train
41,72778,b2c22,test
41,72778,b2c23,train
41,72778,b2c24,test
41,72778,b2c25,test
41,72778,b2c26,test
41,72778,b2c27,train
41,72778,b2c28,test
41,72778,b2c29,train
41,72778,b2c3,test
41,72778,b2c30,test
41,72778,b2c31,train
41,72778,b2c32,train
41,72778,b2c33,train
41,72778,b2c34,test
41,72778,b2c35,train
41,72778,b2c36,test
41,72778,b2c37,train
41,72778,b2c38,test
41,72778,b2c39,train
41,72778,b2c4,train
41,72778,b2c40,test
41,72778,b2c41,train
41,72778,b2c42,test
41,72778,b2c43,train
41,72778,b2c44,test
41,72778,b2c45,train
41,72778,b2c46,test
41,72778,b2c47,test
41,72778,b2c5,test
41,72778,b2c6,train
42,89693,b1c0,test
42,89693,b1c1,test
42,89693,b1c11,train
42,89693,b1c14,test
42,89693,b1c15,test
42,89693,b1c16,train
42,89693,b1c17,train
